,Unnamed: 0,URLs
127,617,https://www.sebi.gov.in/enforcement/orders/may-2023/adjudication-order-in-the-matter-of-trading-in-iso-at-bse-in-respect-of-late-manju-devi-khemka_71344.html
128,619,https://www.sebi.gov.in/enforcement/orders/may-2023/adjudication-order-in-respect-of-late-mithlesh-kumari-in-the-matter-of-dealing-in-illiquid-stocks-options-at-bse_71348.html
129,620,https://www.sebi.gov.in/enforcement/orders/may-2023/adjudication-order-in-respect-of-late-shyama-devi-in-the-matter-of-dealing-in-illiquid-stocks-options-at-bse_71346.html
130,626,https://www.sebi.gov.in/enforcement/orders/may-2023/adjudication-order-in-the-matter-of-trading-in-iso-at-bse-in-respect-of-late-manohar-lal-balasia_71342.html
131,639,https://www.sebi.gov.in/enforcement/orders/may-2023/adjudication-order-in-the-matter-of-trading-in-iso-at-bse-in-respect-of-navneet-agarwal-and-sons-huf_71261.html
132,640,https://www.sebi.gov.in/enforcement/orders/may-2023/adjudication-order-in-the-matter-of-trading-in-iso-at-bse-in-respect-of-neeraj-gandhi-huf_71259.html
133,642,https://www.sebi.gov.in/enforcement/orders/may-2023/adjudication-order-in-the-matter-of-trading-in-iso-at-bse-in-respect-of-naresh-kumar-agarwal_71228.html
134,643,https://www.sebi.gov.in/enforcement/orders/may-2023/adjudication-order-in-the-matter-of-trading-in-iso-at-bse-in-respect-of-nemichand-kasturchand-jain_71226.html
135,652,https://www.sebi.gov.in/enforcement/orders/may-2023/adjudication-proceedings-in-respect-of-5-individuals-in-the-matter-of-karvy-stock-broking-ltd-_71147.html
136,674,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-the-matter-of-praxis-home-retail-limited_70796.html
137,675,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-respect-of-angel-broking-limited_70792.html
138,676,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-the-matter-of-shree-global-tradefin-limited_70794.html
139,686,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-respect-of-super-mercantiles-private-limited_70759.html
140,698,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-respect-of-singhvahini-sales-private-limited-in-the-matter-of-iso-at-bse_70738.html
141,699,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-the-matter-of-trading-activities-of-certain-entities-in-the-scrip-of-funny-software-limited_70736.html
142,714,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-the-matter-of-hckk-ventures-limited_70660.html
143,731,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-the-matter-role-of-karvy-capital-limited-in-the-matter-of-ncds-issued-by-utkarsh-small-finance-bank-limited-_70538.html
144,733,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-respect-of-high-growth-vincom-private-limited-in-the-matter-of-gautam-gems-limited_70519.html
145,735,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-respect-of-nj-asset-management-private-limited_70509.html
146,738,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-the-matter-of-cg-power-and-industrial-solutions-limited_70359.html
147,741,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-the-matter-of-agri-tech-india-limited_70317.html
148,745,https://www.sebi.gov.in/enforcement/orders/apr-2023/adjudication-order-in-the-matter-of-kernex-microsystems-india-limited_70282.html
149,786,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-leel-electricals-limited_69731.html
150,787,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-69-entities-in-the-matter-of-trading-activities-of-certain-entities-in-the-scrip-of-india-infraspace-limited_69727.html
151,791,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-getrise-infotech-pvt-ltd-in-the-matter-of-iso-at-bse_69704.html
152,792,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-torner-tieup-pvt-ltd-in-the-matter-of-iso-at-bse_69706.html
153,796,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-giriraj-mundada-in-the-matter-of-iso-at-bse_69702.html
154,797,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-7-entities-in-the-matter-of-tv-vision-limited_69681.html
155,798,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-bhageria-industries-limited_69678.html
156,803,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-late-dharam-devi-bansal-in-the-matter-of-dealings-in-iso-at-bse_69649.html
157,810,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-highbrow-market-research-private-limited-and-its-directors-in-the-matter-of-highbrow-market-research-private-limited_69626.html
158,812,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-venugopal-dhoot-in-the-matter-of-videocon-industries-ltd-_69628.html
159,813,https://www.sebi.gov.in/enforcement/orders/mar-2023/order-in-the-matter-of-vimal-oil-and-foods-limited_69630.html
160,818,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-transwind-infrastructure-ltd-_69603.html
161,819,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-with-respect-to-23-entities-in-the-matter-of-trading-by-certain-entities-in-mentha-oil-futures-contracts-at-multi-commodity-exchange-of-india-limited_69605.html
162,827,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-angels-enterprises-limited_69534.html
163,828,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-superspace-infrastructure-limited_69532.html
164,829,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-trading-in-iso-at-bse-in-respect-of-atmaram-chandgothia_69536.html
165,830,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-oder-in-the-matter-of-trading-in-iso-at-bse-in-respect-of-jerambhai-thakkarshibhai-muliya_69514.html
166,834,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-trading-in-iso-in-respect-of-atam-prakash-manchanda_69501.html
167,835,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-karvy-capital-limited-mr-kedar-deshpande-mr-g-krishna-hari-mr-kovilkathu-parameshwaran-jeewan-mr-p-b-ramapriyan-and-mr-rajiv-ranjan-singh-in-the-matter-of-ka-_69467.html
168,837,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-fedders-electric-and-engineering-ltd-_69458.html
169,838,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-trading-in-illiquid-stock-option-at-bse-in-respect-of-navneet-garodia-huf_69454.html
170,839,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-7-entities-in-the-matter-of-ipo-of-shilpi-cable-technologies-limited_69445.html
171,851,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-coffee-day-enterprises-limited_69388.html
172,853,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-skyline-financial-services-pvt-ltd_69377.html
173,872,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-sic-stocks-and-services-private-limited_69288.html
174,873,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-m-s-ssj-finance-and-securities-private-limited-_69262.html
175,876,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-profit-guru-proprietor-mr-satish-shukla_69196.html
176,877,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-late-smt-kanta-devi-fogla-in-the-matter-of-dealing-in-illiquid-options-at-bse_69121.html
177,883,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-layla-textiles-and-traders-limited_69092.html
178,886,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-late-smt-shanti-devi-agarwal-in-the-matter-of-dealings-in-ill-liquid-stock-options-at-bse_69087.html
179,887,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-two-entities-in-the-matter-of-midvalley-entertainment-ltd_69079.html
180,888,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-s-b-securities-private-limited_69085.html
181,891,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-late-shri-shantilal-s-badjate-in-the-matter-of-dealings-in-ill-liquid-stock-options-at-bse_68970.html
182,892,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-late-smt-shanti-devi-pasari-in-the-matter-of-dealings-in-ill-liquid-stock-options-at-bse_68972.html
183,893,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-late-smt-sharda-devi-bajaj-in-the-matter-of-dealings-in-ill-liquid-stock-options-at-bse_68968.html
184,895,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-respect-of-22-entities-in-the-matter-of-titan-company-limited_68792.html
185,900,https://www.sebi.gov.in/enforcement/orders/mar-2023/adjudication-order-in-the-matter-of-manpasand-beverages-limited_68627.html
186,901,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-the-matter-of-srestha-finvest-limited_68652.html
187,902,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-against-m-s-kripa-securities-pvt-ltd-stock-broker_68618.html
188,903,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-against-smifs-limited-stock-broker_68620.html
189,904,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-10-entities-in-the-matter-of-funding-of-preferential-allottees-by-the-company-in-the-scrip-of-arnav-corporation-ltd-_68584.html
190,905,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-four-entities-the-matter-of-vikas-proppant-and-granite-limited-_68580.html
191,906,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-the-matter-of-trading-in-mcx-by-sikkim-based-clients_68582.html
192,907,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-shubro-sankha-das-sarma-in-the-matter-of-inspection-of-boi-axa-mutual-fund_68561.html
193,908,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-the-matter-of-m-s-wealthmax-solution-investment-adviser-proprietor-shri-piyush-jain_68551.html
194,910,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-bluewaves-media-smart-technology-and-hanif-kasambhai-shekh-in-the-matter-of-greencrest-financial-services-limited_68529.html
195,912,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-tridhaatu-renovators-private-limited-in-the-matter-of-non-submission-of-bank-details-by-issuers-to-debenture-trustees_68533.html
196,914,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-in-respect-of-assetz-premium-holdings-private-limited-in-the-matter-of-non-submission-of-bank-details-by-issuers-to-debenture-trustees_68501.html
197,915,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-in-respect-of-incredible-realcon-private-limited-in-the-matter-of-non-submission-of-bank-details-by-issuers-to-debenture-trustees_68499.html
198,916,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-against-10-entities-in-the-matter-of-inspection-of-gcm-securities-ltd-_68493.html
199,917,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-bright-buildtech-private-limited-in-the-matter-of-non-submission-of-bank-details-by-issuers-to-debenture-trustees_68511.html
200,918,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-darshan-orna-ltd-and-veeram-securities-ltd-in-the-matter-of-ro-jewels-ltd-_68497.html
201,920,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-palai-developments-private-limited-in-the-matter-of-non-submission-of-bank-details-by-issuers-to-debenture-trustees_68505.html
202,921,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-rajesh-estates-and-nirman-private-limited-in-the-matter-of-non-submission-of-bank-details-by-issuers-to-debenture-trustees_68507.html
203,922,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-rajesh-housing-private-limited-in-the-matter-of-non-submission-of-bank-details-by-issuers-to-debenture-trustees_68509.html
204,923,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-sheltrex-karjat-private-limited-in-the-matter-of-non-submission-of-bank-details-by-issuers-to-debenture-trustees_68503.html
205,924,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-the-matter-of-matra-kaushal-enterprise-ltd-_68495.html
206,925,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-the-matter-of-swastika-investmart-limited_68489.html
207,926,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-the-matter-of-bfl-asset-finvest-ltd-in-respect-of-3-entities_68513.html
208,928,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-the-matter-of-arihant-india-limited_68464.html
209,929,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-with-respect-to-4-entities-in-the-matter-of-funding-of-preferential-allottees-by-the-company-aadhaar-ventures-india-limited-_68466.html
210,945,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-the-matter-of-geodesic-ltd-_68328.html
211,946,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-six-entities-in-the-matter-of-north-eastern-carrying-corporation-ltd_68253.html
212,947,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-against-chirag-parmar-in-the-matter-of-a-f-enterprises-ltd-_68181.html
213,948,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-the-matter-of-oxygenta-pharmaceutical-limited-erstwhile-known-as-ss-organics-limited_68183.html
214,949,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-the-matter-of-sai-televisions-limited_68179.html
215,954,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-credence-sound-and-vision-limited_68005.html
216,955,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-kuber-dealcom-pvt-ltd-in-the-matter-of-a-f-enterprises-ltd-_67962.html
217,956,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-the-matter-of-pooja-patidar-employee-of-m-s-ira-and-mr-vikash-gupta-portfolio-manager-of-algo-systems-_67964.html
218,959,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-four-entities-in-the-matter-of-zylog-systems-limited_67894.html
219,960,https://www.sebi.gov.in/enforcement/orders/feb-2023/adjudication-order-in-respect-of-late-smt-shilpa-munshi-in-the-matter-of-dealings-in-ill-liquid-stock-options-at-bse_67929.html
220,963,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-mr-mahendrabhai-ramniklal-shah-in-the-matter-of-veeram-ornaments-limited_67742.html
221,964,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-capstocks-and-securities-india-pvt-ltd_67667.html
222,965,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-v-b-industries-limited_67665.html
223,966,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-balram-agarwal-ashish-bansal-and-naresh-kumar-bansal-in-the-matter-of-a-f-enterprises-ltd-_67659.html
224,967,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-mr-s-a-amudan-in-the-matter-of-varun-global-limited-and-varun-resources-limited_67657.html
225,968,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-mr-p-v-r-murthy-in-the-matter-of-gdr-issue-by-zenith-steel-pipes-and-industries-limited-erstwhile-zenith-birla-india-limited_67655.html
226,969,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-mr-p-v-r-murthy-in-the-matter-of-gdr-issue-by-birla-cotsyn-india-ltd-_67653.html
227,970,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-hle-glascoat-ltd-and-link-intime-india-pvt-ltd-in-the-matter-of-complaint-by-pushpaben-rasiklal-patel_67644.html
228,971,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-bfl-asset-finvest-limited-in-respect-of-15-entities_67646.html
229,972,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-reddito-capital-investment-advisors-pvt-ltd_67642.html
230,973,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-mrs-renu-bhushan-mr-brij-bhushan-and-mr-bharat-bhushan_67630.html
231,974,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-mansi-share-and-stock-advisors-pvt-ltd-_67622.html
232,975,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-kaminiben-atulbhai-patni-rakesh-bhailabhai-patel-riddish-gopal-modi-atul-j-patni-nitin-k-modi-and-jayesh-shah-in-the-matter-of-jsg-leasing-limited_67603.html
233,976,https://www.sebi.gov.in/enforcement/orders/jan-2023/under-section-15-i-of-the-securities-and-exchange-board-of-india-act-1992-read-with-rule-5-of-sebi-procedure-for-holding-inquiry-and-imposing-penalties-by-adjudicating-officer-rules-1995-late-mr-san-_67579.html
234,977,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-against-43-entities-in-the-matter-of-sulabh-engineering-and-services-limited_67465.html
235,978,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-hardik-multi-com-broking-private-limited_67456.html
236,979,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-vintron-informatics-limited_67407.html
237,980,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-hanif-kasambhai-shekh-in-the-matter-of-v-b-industries-limited_67402.html
238,982,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-securekloud-technologies-limited_67393.html
239,984,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-trading-activities-of-certain-entities-in-the-scrip-of-panafic-industrials-limited-_67364.html
240,986,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-keshav-securities-pvt-ltd-_67340.html
241,987,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-roselabs-finance-ltd-in-the-matter-of-gujarat-arth-ltd-_67333.html
242,988,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-shashi-kant-dalmia-in-the-matter-of-parag-milk-foods-limited_67331.html
243,991,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-d-s-capital-venture-private-ltd-_67154.html
244,993,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-dhanleela-investments-and-trading-company-limited_67156.html
245,994,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-rap-media-limited_67120.html
246,995,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-the-matter-of-complaint-of-ms-m-vimala-against-m-s-mcs-share-transfer-agent-limited-_66976.html
247,996,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-multi-commodity-exchange-of-india-limited_66974.html
248,997,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-capital-grow-financial-services-proprietor-mr-prashant-gole_66905.html
249,998,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-against-ashokkumar-saburbhai-chavda-in-the-matter-of-purple-entertainment-ltd-_66901.html
250,999,https://www.sebi.gov.in/enforcement/orders/jan-2023/adjudication-order-in-respect-of-manoj-jain-and-babulal-khimraj-jain-in-the-matter-of-vandana-knitwear-limited_66899.html
